송하인_격자공간고유번호,수하인_격자공간고유번호,물품_카테고리,repeat,cluster
5011000525070400,4518000470072300,27,5011000525070400_4518000470072300,0
5013000803023100,4137000022071400,27,5013000803023100_4137000022071400,0
5013000731055200,2723000047003300,27,5013000731055200_2723000047003300,0
5011000424078200,1141000019086100,27,5011000424078200_1141000019086100,0
1171000027084100,5011000373030100,3,1171000027084100_5011000373030100,1
5013000821028200,4111500001023100,27,5013000821028200_4111500001023100,0
5011000437099200,4418000364044400,27,5011000437099200_4418000364044400,0
5013000622057100,1141000016053200,27,5013000622057100_1141000016053200,0
5013000870018300,4423000254052400,27,5013000870018300_4423000254052400,0
5011000078068400,4521000411009400,27,5011000078068400_4521000411009400,0
5011000078068400,1117000005059400,27,5011000078068400_1117000005059400,0
5011000217093400,4127100045007300,51,5011000217093400_4127100045007300,0
5011000078068400,1153000014089300,27,5011000078068400_1153000014089300,0
5013000624091200,4511300037092300,27,5013000624091200_4511300037092300,0
5011000381004300,4784000189057400,27,5011000381004300_4784000189057400,0
5011000582021400,4513000222002400,5,5011000582021400_4513000222002400,0
5011001095044400,1162000003086100,27,5011001095044400_1162000003086100,0
4148000699072200,5011000374027200,36,4148000699072200_5011000374027200,2
4623000344060400,5011000078068400,27,4623000344060400_5011000078068400,0
5011000373021200,5011000373021200,5,5011000373021200_5011000373021200,0
5011000437099200,4117100027091400,27,5011000437099200_4117100027091400,0
4148000690015300,5011000384001100,34,4148000690015300_5011000384001100,2
5011000374036400,4141000024059200,51,5011000374036400_4141000024059200,0
5011000535028300,4418000112069300,27,5011000535028300_4418000112069300,0
5013000610049100,4128100124058400,27,5013000610049100_4128100124058400,0
4161000402022400,5011000429003100,44,4161000402022400_5011000429003100,2
4148000663037200,5013000579050300,34,4148000663037200_5013000579050300,2
5013000731055200,4159000178047400,27,5013000731055200_4159000178047400,0
5011000217093400,4413300147083400,51,5011000217093400_4413300147083400,0
5013000922009200,4111300034024100,27,5013000922009200_4111300034024100,0
5011000974097100,1132000015065200,27,5011000974097100_1132000015065200,0
5011000168088200,3017000006046300,51,5011000168088200_3017000006046300,0
5011000078068400,4413300185003100,27,5011000078068400_4413300185003100,0
5011000137030100,4136000274079100,27,5011000137030100_4136000274079100,0
4159000429094300,5011000318026200,25,4159000429094300_5011000318026200,2
2729000026051300,5013000867071100,44,2729000026051300_5013000867071100,3
5013000858004400,4812300049034200,27,5013000858004400_4812300049034200,0
5013000780043400,4159000827064100,27,5013000780043400_4159000827064100,0
1168000011047200,5011000435065200,41,1168000011047200_5011000435065200,1
5013000870018300,4479000060050100,27,5013000870018300_4479000060050100,0
5011000685067100,4211000612098400,27,5011000685067100_4211000612098400,0
5013000862067200,4159000209095100,27,5013000862067200_4159000209095100,0
1168000005045300,5011000429014200,77,1168000005045300_5011000429014200,1
5011000213090100,4812100099039200,3,5011000213090100_4812100099039200,0
5011000310047200,2641000065033200,51,5011000310047200_2641000065033200,0
5013000731055200,4117300013029200,27,5013000731055200_4117300013029200,0
5011000078068400,4119700003067400,27,5011000078068400_4119700003067400,0
5011000366054300,4157000305003300,27,5011000366054300_4157000305003300,0
5011000137030100,4115000027053300,27,5011000137030100_4115000027053300,0
5011000078068400,2920000090076400,27,5011000078068400_2920000090076400,0
5013000821028200,4113300003061400,27,5013000821028200_4113300003061400,0
5011000213090100,4182000420031200,27,5011000213090100_4182000420031200,0
5013000821028200,4682000681061100,27,5013000821028200_4682000681061100,0
1114000004086400,5013000852054100,3,1114000004086400_5013000852054100,1
4122000066003100,5013000862011100,17,4122000066003100_5013000862011100,2
4313000511034300,5011000268081400,17,4313000511034300_5011000268081400,2
4150000163045200,5011000174032100,5,4150000163045200_5011000174032100,2
5011000137030100,2911000002005100,27,5011000137030100_2911000002005100,0
4157000306018300,5013000785038100,11,4157000306018300_5013000785038100,2
5011000228004400,4677000850094300,5,5011000228004400_4677000850094300,0
4145000070053300,5013000823060200,51,4145000070053300_5013000823060200,2
5011000078068400,1135000016028200,27,5011000078068400_1135000016028200,0
5011000722079200,4148000696066100,27,5011000722079200_4148000696066100,0
4122000363057300,5011000852007200,44,4122000363057300_5011000852007200,2
5013000622057100,1162000009015300,27,5013000622057100_1162000009015300,0
4148000699072200,5011000173076300,34,4148000699072200_5011000173076300,2
5013000731055200,4812900072018300,27,5013000731055200_4812900072018300,0
5011000078068400,4511300094084100,27,5011000078068400_4511300094084100,0
5011000213090100,4159000427080100,27,5011000213090100_4159000427080100,0
5013000610049100,1165000004063400,27,5013000610049100_1165000004063400,0
4427000366060200,5013000817074300,5,4427000366060200_5013000817074300,2
5013000610049100,1117000001068300,27,5013000610049100_1117000001068300,0
5011000381004300,4678000484088300,27,5011000381004300_4678000484088300,0
3023000012008100,5011000264046100,6,3023000012008100_5011000264046100,3
5011000433049300,5011000213072300,73,5011000433049300_5011000213072300,0
5013000765096400,4122000342022300,27,5013000765096400_4122000342022300,0
5011000595017300,4511300081018400,67,5011000595017300_4511300081018400,0
5013000902065100,4623000403015400,27,5013000902065100_4623000403015400,0
5011000367041300,4715000302093100,17,5011000367041300_4715000302093100,0
5013000777063100,4812300002002100,27,5013000777063100_4812300002002100,0
5011000375010100,4180000134093400,17,5011000375010100_4180000134093400,0
5013000670082100,1156000025021100,27,5013000670082100_1156000025021100,0
1129000014045300,5011000172065200,41,1129000014045300_5011000172065200,1
5011000174023400,2623000016053400,27,5011000174023400_2623000016053400,0
5011001060063300,4127100018003100,27,5011001060063300_4127100018003100,0
4128500055065300,5011000374026200,34,4128500055065300_5011000374026200,2
4717000683069300,5013000780035300,27,4717000683069300_5013000780035300,0
5013000622057100,2914000015018100,27,5013000622057100_2914000015018100,0
2638000028098100,5011000264067400,17,2638000028098100_5011000264067400,3
5013000354052200,4121000035006100,27,5013000354052200_4121000035006100,0
5011000422097100,4163000123032200,27,5011000422097100_4163000123032200,0
5011000137030100,4146300030080200,27,5011000137030100_4146300030080200,0
5013000043028400,4615000692020300,27,5013000043028400_4615000692020300,0
1153000017005200,5013000854048100,3,1153000017005200_5013000854048100,1
4148000699072200,5011000173056100,61,4148000699072200_5011000173056100,2
5011000315036400,1171000009067300,34,5011000315036400_1171000009067300,0
4159000429094300,5011000173040100,25,4159000429094300_5011000173040100,2
5011000213071400,4128100148005400,33,5011000213071400_4128100148005400,0
5011000078068400,4121000014030300,27,5011000078068400_4121000014030300,0
4150000241065200,5013000854004200,5,4150000241065200_5013000854004200,2
5011000310047200,4511100022064200,51,5011000310047200_4511100022064200,0
5011000595017300,1162000015049300,67,5011000595017300_1162000015049300,0
5011000078068400,4711100087097100,27,5011000078068400_4711100087097100,0
5011000078068400,3120000056035200,27,5011000078068400_3120000056035200,0
4146100146003300,5013000866070100,33,4146100146003300_5013000866070100,2
5013000610049100,4613000363056300,27,5013000610049100_4613000363056300,0
5013000777063100,4615000569067300,27,5013000777063100_4615000569067300,0
5011001109074200,4313000400015300,27,5011001109074200_4313000400015300,0
5013000777063100,4113100014098400,27,5013000777063100_4113100014098400,0
4141000031030100,5011000374091100,41,4141000031030100_5011000374091100,2
5011000078068400,4213000383032300,27,5011000078068400_4213000383032300,0
5011001116066400,4111700011089200,27,5011001116066400_4111700011089200,0
5011000595017300,4121000030021200,67,5011000595017300_4121000030021200,0
5011000137030100,2823700008100100,27,5011000137030100_2823700008100100,0
4571000650086400,5011000220095100,60,4571000650086400_5011000220095100,2
4729000149014300,5013000890099200,44,4729000149014300_5013000890099200,0
4119900009063300,5011000768032200,5,4119900009063300_5011000768032200,2
4159000429094300,5011000174014400,25,4159000429094300_5011000174014400,2
5011000437099200,2611000004029400,27,5011000437099200_2611000004029400,0
5011000429098400,2914000012079100,27,5011000429098400_2914000012079100,0
5011000078068400,4150000115019400,27,5011000078068400_4150000115019400,0
5011000173042100,4418000223084400,27,5011000173042100_4418000223084400,0
5011000078068400,4127300042086100,27,5011000078068400_4127300042086100,0
4141000031030100,5013000635005300,70,4141000031030100_5013000635005300,2
2723000088054300,5011000315041300,66,2723000088054300_5011000315041300,3
5011000078068400,4511100021077400,27,5011000078068400_4511100021077400,0
5011000379006400,4121000007023100,27,5011000379006400_4121000007023100,0
2723000088054300,5011000368040100,27,2723000088054300_5011000368040100,3
5011000437099200,2635000062020100,27,5011000437099200_2635000062020100,0
1171000001059400,5011000315062100,84,1171000001059400_5011000315062100,1
5013000777063100,1171000009074300,27,5013000777063100_1171000009074300,0
4148000699072200,5011000320041300,67,4148000699072200_5011000320041300,2
4146100146003300,5011000263080200,33,4146100146003300_5011000263080200,2
4157000306018300,5013000579086300,44,4157000306018300_5013000579086300,2
5013000315018400,4146500026003400,27,5013000315018400_4146500026003400,0
5013000781034400,4611000060015400,27,5013000781034400_4611000060015400,0
5013000735022300,4146300032031100,27,5013000735022300_4146300032031100,0
5011000078068400,1153000003064400,27,5011000078068400_1153000003064400,0
1147000002034400,5013000634055200,19,1147000002034400_5013000634055200,1
5011000535028300,4825000113097200,80,5011000535028300_4825000113097200,0
4127100048006400,5011000373066400,17,4127100048006400_5011000373066400,2
5011000137030100,4111700012038300,27,5011000137030100_4111700012038300,0
5011000078068400,2817000012014300,27,5011000078068400_2817000012014300,0
4122000119044300,5011000373056300,3,4122000119044300_5011000373056300,2
1150000040040400,5013000928054300,3,1150000040040400_5013000928054300,1
4729000149014300,5011000468052400,6,4729000149014300_5011000468052400,0
5013000610049100,1165000017013100,27,5013000610049100_1165000017013100,0
5013000778022200,4623000417094300,27,5013000778022200_4623000417094300,0
5013000610049100,4111700024096100,27,5013000610049100_4111700024096100,0
1168000010070300,5011000314090200,93,1168000010070300_5011000314090200,1
5013000610049100,4313000675031400,27,5013000610049100_4313000675031400,0
4127100048006400,5011000320034400,17,4127100048006400_5011000320034400,2
5013000821028200,4282000359062200,27,5013000821028200_4282000359062200,0
5011000078068400,2629000001048300,27,5011000078068400_2629000001048300,0
5013000731055200,2914000008034400,27,5013000731055200_2914000008034400,0
5011000078068400,1147000018037200,27,5011000078068400_1147000018037200,0
5011000078068400,1147000010027400,27,5011000078068400_1147000010027400,0
5011000310014300,1153000006011300,27,5011000310014300_1153000006011300,0
5013000354052200,1129000017020400,27,5013000354052200_1129000017020400,0
4421000450020100,5011000374054300,22,4421000450020100_5011000374054300,2
4413300044075300,5013000759018200,15,4413300044075300_5013000759018200,2
4213000299080300,5011000314069300,5,4213000299080300_5011000314069300,2
5011000595017300,1126000014060100,67,5011000595017300_1126000014060100,0
4136000216019200,5011000137002200,27,4136000216019200_5011000137002200,2
5011000595017300,4122000266007200,67,5011000595017300_4122000266007200,0
3023000012008100,5011000373018400,6,3023000012008100_5011000373018400,3
5011000624035200,4159000215060200,27,5011000624035200_4159000215060200,0
5013000765096400,4822000197092100,27,5013000765096400_4822000197092100,0
5011000767060300,1129000024039100,11,5011000767060300_1129000024039100,0
5013000354052200,1123000015059200,27,5013000354052200_1123000015059200,0
5011000213090100,4313000169065200,27,5011000213090100_4313000169065200,0
5013000354052200,4139000127072400,27,5013000354052200_4139000127072400,0
5011000570061200,2620000005050400,27,5011000570061200_2620000005050400,0
4165000469012300,5011000265007200,73,4165000469012300_5011000265007200,2
5013000731055200,4127100031073400,27,5013000731055200_4127100031073400,0
5013000824069200,2720000006025300,27,5013000824069200_2720000006025300,0
5011000316024300,1162000002034100,51,5011000316024300_1162000002034100,0
5013000735022300,4831000291088200,27,5013000735022300_4831000291088200,0
5011000578094300,1120000009060100,27,5011000578094300_1120000009060100,0
5011000078068400,1165000031095300,27,5011000078068400_1165000031095300,0
5011000137030100,4721000472100300,27,5011000137030100_4721000472100300,0
