송하인_격자공간고유번호,수하인_격자공간고유번호,물품_카테고리,송하인_광역시_시군구,수하인_광역시_시군구,카테고리_mean,카테고리_min,카테고리_max
5013000907027300,2723000038059400,17,50130,27230,6.088825214899713,3,108
1168000012065400,5011000429013100,41,11680,50110,3.707482993197279,3,25
5011000375010100,4776000525022100,17,50110,47760,6.088825214899713,3,108
5011000078068400,3611000391013300,27,50110,36110,4.322080606269377,3,179
5011000310047200,4111300028012400,51,50110,41113,5.674418604651163,3,68
5011000183026200,3017000020045300,27,50110,30170,4.322080606269377,3,179
4141000031030100,5011000264050400,9,41410,50110,4.944444444444445,3,18
4148000690015300,5011000214014200,34,41480,50110,4.976168652612282,3,118
5013000616064300,1120000005039100,27,50130,11200,4.322080606269377,3,179
5011000078068400,4223000038050400,27,50110,42230,4.322080606269377,3,179
5011000627031200,2871000183090400,27,50110,28710,4.322080606269377,3,179
5011000078068400,1168000021075100,27,50110,11680,4.322080606269377,3,179
1153000017005200,5011000173082200,5,11530,50110,5.774957698815567,3,93
5011000183026200,1156000025086100,27,50110,11560,4.322080606269377,3,179
5013000823073200,2915500023035200,27,50130,29155,4.322080606269377,3,179
5011000137030100,4480000189084100,27,50110,44800,4.322080606269377,3,179
5011000595017300,4157000189045400,67,50110,41570,4.092013888888889,3,48
5011000582070400,5011000264017300,77,50110,50110,5.92,3,123
5013000731055200,1156000021001100,27,50130,11560,4.322080606269377,3,179
5011000078068400,3020000114031400,27,50110,30200,4.322080606269377,3,179
4157000228088300,5011000258057400,3,41570,50110,6.815602836879433,3,122
5011000521082100,4157000129039400,27,50110,41570,4.322080606269377,3,179
4159000429094300,5013000822012200,44,41590,50130,5.028301886792453,3,27
5011000137030100,4223000037092100,27,50110,42230,4.322080606269377,3,179
5011000316024300,4687000301085400,51,50110,46870,5.674418604651163,3,68
5011000078068400,4159000344060100,27,50110,41590,4.322080606269377,3,179
5013000854017300,1123000012055100,27,50130,11230,4.322080606269377,3,179
5011000078068400,2626000013093100,27,50110,26260,4.322080606269377,3,179
4131000021027300,5013000818056300,5,41310,50130,5.774957698815567,3,93
5011000078068400,4711100062088200,27,50110,47111,4.322080606269377,3,179
5013000897086300,3611000338003200,27,50130,36110,4.322080606269377,3,179
5011000137030100,2823700016029200,27,50110,28237,4.322080606269377,3,179
5013000055030400,1165000032047300,27,50130,11650,4.322080606269377,3,179
5013000740006400,2671000146048400,27,50130,26710,4.322080606269377,3,179
4148000690015300,5013000675083100,34,41480,50130,4.976168652612282,3,118
5013000909008300,4812100173096200,27,50130,48121,4.322080606269377,3,179
4127300065073100,5011000320046300,41,41273,50110,3.707482993197279,3,25
5011000078068400,1165000014054400,27,50110,11650,4.322080606269377,3,179
4148000690015300,5011000219022100,34,41480,50110,4.976168652612282,3,118
5011000078068400,1171000008078300,27,50110,11710,4.322080606269377,3,179
4159000429094300,5011000314072100,5,41590,50110,5.774957698815567,3,93
5013000610049100,2914000010045100,27,50130,29140,4.322080606269377,3,179
5011000078068400,4119500006069100,27,50110,41195,4.322080606269377,3,179
5013000568007400,4119500010078300,27,50130,41195,4.322080606269377,3,179
5013000902080400,4713000426055400,17,50130,47130,6.088825214899713,3,108
5013000732100400,4371000280035300,27,50130,43710,4.322080606269377,3,179
5011000445056100,3114000008055300,66,50110,31140,5.696324951644101,3,105
5013000865068200,4873000288073300,27,50130,48730,4.322080606269377,3,179
5013000735022300,4833000143029300,27,50130,48330,4.322080606269377,3,179
5011000375010100,4127300042095300,66,50110,41273,5.696324951644101,3,105
5011000078068400,2671000044083300,27,50110,26710,4.322080606269377,3,179
5013000858004400,1162000003075200,27,50130,11620,4.322080606269377,3,179
5013000610049100,4421000284001200,27,50130,44210,4.322080606269377,3,179
5011001027035100,4167000338045400,66,50110,41670,5.696324951644101,3,105
5013000610049100,4111300041002200,27,50130,41113,4.322080606269377,3,179
5011000437099200,1111000025086200,27,50110,11110,4.322080606269377,3,179
5011000137030100,4511300061046100,27,50110,45113,4.322080606269377,3,179
4128500028049400,5013000587087100,3,41285,50130,6.815602836879433,3,122
5011000316024300,4511300097038400,51,50110,45113,5.674418604651163,3,68
4159000429094300,5011000314095200,64,41590,50110,5.790697674418604,3,20
5013000745036100,4311100051076200,27,50130,43111,4.322080606269377,3,179
4150000222021400,5013000023092400,36,41500,50130,4.406349206349207,3,23
5013000610049100,4121000009057100,27,50130,41210,4.322080606269377,3,179
4148000690015300,5011000317065100,34,41480,50110,4.976168652612282,3,118
1154500001021400,5011000376062100,2,11545,50110,3.75,3,8
5013000610049100,1168000008047300,27,50130,11680,4.322080606269377,3,179
5013000777063100,4711300778085200,27,50130,47113,4.322080606269377,3,179
5011000373052200,2629000010004400,27,50110,26290,4.322080606269377,3,179
5011000525070400,4113500063091300,27,50110,41135,4.322080606269377,3,179
5013000610049100,1168000015049200,27,50130,11680,4.322080606269377,3,179
5013000731055200,4137000022038100,27,50130,41370,4.322080606269377,3,179
5013000803023100,4421000584013300,27,50130,44210,4.322080606269377,3,179
5013000765096400,4128700019079100,27,50130,41287,4.322080606269377,3,179
3023000053033100,5011000426045200,44,30230,50110,5.028301886792453,3,27
5013000731079400,4613000340009300,27,50130,46130,4.322080606269377,3,179
4723000500036300,5011000214054200,27,47230,50110,4.322080606269377,3,179
5011000078068400,2824500047012100,27,50110,28245,4.322080606269377,3,179
4117300011062100,5011000372011300,17,41173,50110,6.088825214899713,3,108
5011000974097100,3111000016051300,27,50110,31110,4.322080606269377,3,179
5011000078068400,1135000016048100,27,50110,11350,4.322080606269377,3,179
5013000777063100,4812100206014100,27,50130,48121,4.322080606269377,3,179
5013000610049100,1156000012070100,27,50130,11560,4.322080606269377,3,179
5013000572007300,1120000005096300,27,50130,11200,4.322080606269377,3,179
5011000213090100,4146300029057400,27,50110,41463,4.322080606269377,3,179
5011000078068400,4311100052020100,27,50110,43111,4.322080606269377,3,179
1165000005035200,5011000621051200,5,11650,50110,5.774957698815567,3,93
4127100019052200,5011000482007100,66,41271,50110,5.696324951644101,3,105
5011000266051200,2914000010090200,27,50110,29140,4.322080606269377,3,179
4217000165016100,5011000315048100,25,42170,50110,4.765333333333333,3,41
5013000778073200,4180000590050200,27,50130,41800,4.322080606269377,3,179
5013000821028200,3011000067070400,27,50130,30110,4.322080606269377,3,179
5011000326012100,4122000303048100,27,50110,41220,4.322080606269377,3,179
5013000731055200,4611000045021300,27,50130,46110,4.322080606269377,3,179
5011000078068400,4159000253085200,27,50110,41590,4.322080606269377,3,179
5011000437099200,4812100174074400,27,50110,48121,4.322080606269377,3,179
5013000777063100,2635000046085100,27,50130,26350,4.322080606269377,3,179
4146100164039300,5011000216073400,54,41461,50110,5.219512195121951,3,56
5011000078068400,4311300043074200,27,50110,43113,4.322080606269377,3,179
5011000525070400,4481000229050400,27,50110,44810,4.322080606269377,3,179
4113300003077200,5011001094097300,44,41133,50110,5.028301886792453,3,27
4141000031030100,5011000209095400,11,41410,50110,5.83125,3,70
5011000627031200,4887000038003300,27,50110,48870,4.322080606269377,3,179
5013000043028400,4139000146086300,27,50130,41390,4.322080606269377,3,179
5013000670082100,2632000027076100,27,50130,26320,4.322080606269377,3,179
4159000388028200,5011000113045200,36,41590,50110,4.406349206349207,3,23
4148000690015300,5011000266050400,34,41480,50110,4.976168652612282,3,118
3023000053033100,5011000482050200,66,30230,50110,5.696324951644101,3,105
5011000078068400,2826000116037200,27,50110,28260,4.322080606269377,3,179
1168000003087300,5013000823054300,14,11680,50130,5.469230769230769,3,120
5013000909069100,4477000279032200,27,50130,44770,4.322080606269377,3,179
5013000792020200,4723000773013200,27,50130,47230,4.322080606269377,3,179
1117000009058400,5011000365022100,15,11170,50110,6.840909090909091,3,103
5011000424031100,4420000385012100,27,50110,44200,4.322080606269377,3,179
2614000023059300,5013000926044100,80,26140,50130,8.838120104438643,3,150
5011000316024300,4146300029013300,51,50110,41463,5.674418604651163,3,68
5013000823045200,4146300030083200,27,50130,41463,4.322080606269377,3,179
5011000078068400,1168000004097400,27,50110,11680,4.322080606269377,3,179
5013000735022300,4673000049006300,27,50130,46730,4.322080606269377,3,179
5011000437099200,4376000079006200,27,50110,43760,4.322080606269377,3,179
5011000078068400,4111300034070100,27,50110,41113,4.322080606269377,3,179
5011000315056100,4372000492093300,27,50110,43720,4.322080606269377,3,179
5011000137030100,4223000039042200,27,50110,42230,4.322080606269377,3,179
4157000306018300,5013000743008200,22,41570,50130,4.611111111111111,3,15
5013000731055200,1168000018041200,27,50130,11680,4.322080606269377,3,179
5013000778073200,3017000034086400,27,50130,30170,4.322080606269377,3,179
5013000818021200,4824000139016200,11,50130,48240,5.83125,3,70
5011000078068400,1168000036023400,27,50110,11680,4.322080606269377,3,179
5013000670082100,4136000298035300,27,50130,41360,4.322080606269377,3,179
5011000169080300,3017000007047400,66,50110,30170,5.696324951644101,3,105
5011000137030100,3114000016012400,27,50110,31140,4.322080606269377,3,179
2826000141074300,5011000374011400,45,28260,50110,6.529411764705882,3,42
1129000014045300,5011000215027300,41,11290,50110,3.707482993197279,3,25
5013000866043100,4136000283020300,27,50130,41360,4.322080606269377,3,179
4313000450020200,5011000429050200,22,43130,50110,4.611111111111111,3,15
5011000078068400,4313000639064400,27,50110,43130,4.322080606269377,3,179
5011001074083100,2911000002005100,27,50110,29110,4.322080606269377,3,179
4146100146003300,5011000428017400,33,41461,50110,7.664670658682635,3,84
5011001077012300,2726000001074300,27,50110,27260,4.322080606269377,3,179
5011000626011200,4128500055012400,27,50110,41285,4.322080606269377,3,179
5011001056005400,1126000009011200,27,50110,11260,4.322080606269377,3,179
5011000213090100,2824500047045400,27,50110,28245,4.322080606269377,3,179
5011000137030100,4128500056010200,27,50110,41285,4.322080606269377,3,179
5011000310047200,4163000205076200,51,50110,41630,5.674418604651163,3,68
5011000174040100,4311300075030100,27,50110,43113,4.322080606269377,3,179
5011000078068400,1147000013097100,27,50110,11470,4.322080606269377,3,179
5013000731055200,4315000346045100,27,50130,43150,4.322080606269377,3,179
4148000699072200,5013000823073100,36,41480,50130,4.406349206349207,3,23
5011000367035300,4719000553066400,27,50110,47190,4.322080606269377,3,179
5013000610049100,3020000102046100,27,50130,30200,4.322080606269377,3,179
5013000821028200,4571000341021400,27,50130,45710,4.322080606269377,3,179
4148000690015300,5011000278010400,34,41480,50110,4.976168652612282,3,118
4717000962032100,5011000318018300,27,47170,50110,4.322080606269377,3,179
5011000078068400,4141000018019100,27,50110,41410,4.322080606269377,3,179
5011000420060100,4148000384013100,27,50110,41480,4.322080606269377,3,179
2826000024047400,5011000264068300,76,28260,50110,5.9375,3,44
4150000061014400,5011000265094100,29,41500,50110,6.728260869565218,3,62
5011000857010100,4717000827054300,27,50110,47170,4.322080606269377,3,179
5013000768086300,5011000314070200,27,50130,50110,4.322080606269377,3,179
5013000862062200,5011000320099300,27,50130,50110,4.322080606269377,3,179
5013000685046100,3014000005076300,27,50130,30140,4.322080606269377,3,179
5013000821028200,4111300032093200,27,50130,41113,4.322080606269377,3,179
2647000005067200,5011000373088100,17,26470,50110,6.088825214899713,3,108
5013000732003300,4420000406028300,27,50130,44200,4.322080606269377,3,179
5013000858054200,4721000408083100,27,50130,47210,4.322080606269377,3,179
5013000678057200,1138000012057100,27,50130,11380,4.322080606269377,3,179
4141000031030100,5011000374055400,57,41410,50110,3.529032258064516,3,10
5011000375010100,4713000504057100,27,50110,47130,4.322080606269377,3,179
2723000072050400,5013000528013400,49,27230,50130,4.625,3,15
5013000704063400,2626000010055100,27,50130,26260,4.322080606269377,3,179
4119900009061400,5011000315039200,21,41199,50110,10.892156862745098,3,134
4141000031030100,5013000861021300,97,41410,50130,5.217391304347826,3,27
5011000078068400,2653000024050300,27,50110,26530,4.322080606269377,3,179
5011000137030100,4115000024047400,27,50110,41150,4.322080606269377,3,179
4157000306018300,5013000233020300,25,41570,50130,4.765333333333333,3,41
5011001001086300,4127300056028400,27,50110,41273,4.322080606269377,3,179
5013000557071300,4513000256068200,27,50130,45130,4.322080606269377,3,179
5013000731055200,4273000598005300,27,50130,42730,4.322080606269377,3,179
5013000821028200,4683000253069300,27,50130,46830,4.322080606269377,3,179
5011000450085400,1171000016065100,51,50110,11710,5.674418604651163,3,68
5013000862062200,5013000853009300,27,50130,50130,4.322080606269377,3,179
4141000019006200,5011000487019100,69,41410,50110,9.658536585365853,3,77
5013000033058100,5013000033058100,51,50130,50130,5.674418604651163,3,68
5011000854058100,4513000223021200,27,50110,45130,4.322080606269377,3,179
5011000437099200,4146300054021200,27,50110,41463,4.322080606269377,3,179
4148000687085300,5011000315051300,68,41480,50110,4.545454545454546,3,26
2826000141075100,5013000823059100,70,28260,50130,4.1568627450980395,3,16
5013000572007300,4785000221068200,27,50130,47850,4.322080606269377,3,179
5011000936051300,1154500002066400,54,50110,11545,5.219512195121951,3,56
5013000731055200,4141000011029100,27,50130,41410,4.322080606269377,3,179
5011001027008200,4311300025099400,27,50110,43113,4.322080606269377,3,179
5013000236045100,2826000107036300,27,50130,28260,4.322080606269377,3,179
4141000031030100,5011000173088400,6,41410,50110,9.592592592592593,3,130
5011000595017300,2641000060091400,67,50110,26410,4.092013888888889,3,48
5013000821028200,1150000013019400,27,50130,11500,4.322080606269377,3,179
1165000006004200,5011000168063200,34,11650,50110,4.976168652612282,3,118
5011000349021200,4580000254034300,51,50110,45800,5.674418604651163,3,68
5011000078068400,1150000034051200,27,50110,11500,4.322080606269377,3,179
5011000078068400,4111700008048100,27,50110,41117,4.322080606269377,3,179
5011000424078200,4111100032051400,27,50110,41111,4.322080606269377,3,179
1126000011034100,5013000867032400,27,11260,50130,4.322080606269377,3,179
5011000078068400,4113300003019200,27,50110,41133,4.322080606269377,3,179
5011000078068400,1174000024004400,27,50110,11740,4.322080606269377,3,179
4157000230013400,5011000316100300,5,41570,50110,5.774957698815567,3,93
5011000078068400,4825000338019400,27,50110,48250,4.322080606269377,3,179
5013000821028200,4825000162070300,27,50130,48250,4.322080606269377,3,179
5013000610049100,1156000026048300,27,50130,11560,4.322080606269377,3,179
5011000269097400,1168000013018200,27,50110,11680,4.322080606269377,3,179
5013000670082100,2820000008032100,19,50130,28200,12.889830508474576,3,413
5013000856066200,4874000429012300,27,50130,48740,4.322080606269377,3,179
5011000450085400,4375000162019400,51,50110,43750,5.674418604651163,3,68
5011000078068400,1123000001029300,27,50110,11230,4.322080606269377,3,179
5011000078068400,3020000045024300,27,50110,30200,4.322080606269377,3,179
