송하인_격자공간고유번호,수하인_격자공간고유번호,물품_카테고리,송하인_광역시_시군구,송하인_읍면동_리,송하인_기타,수하인_광역시_시군구,수하인_읍면동_리,수하인_기타,카테고리_mean,카테고리_min,카테고리_max
5013000842036100,3020000045068300,27,50130,00842,036100,30200,00045,068300,4.322080606269377,3,179
4159000429094300,5011000434032100,44,41590,00429,094300,50110,00434,032100,5.028301886792453,3,27
5011000213090100,2820000047014100,27,50110,00213,090100,28200,00047,014100,4.322080606269377,3,179
5013000713078300,2623000012037400,27,50130,00713,078300,26230,00012,037400,4.322080606269377,3,179
5011000078068400,4122000267016200,27,50110,00078,068400,41220,00267,016200,4.322080606269377,3,179
5011000078068400,2632000034073100,27,50110,00078,068400,26320,00034,073100,4.322080606269377,3,179
5013000610049100,4514000222023300,27,50130,00610,049100,45140,00222,023300,4.322080606269377,3,179
5013000946029100,4278000584065400,27,50130,00946,029100,42780,00584,065400,4.322080606269377,3,179
5013000622057100,4128700020069200,27,50130,00622,057100,41287,00020,069200,4.322080606269377,3,179
4148000610076100,5011000228042200,34,41480,00610,076100,50110,00228,042200,4.976168652612282,3,118
5013000731024200,4713000330038100,27,50130,00731,024200,47130,00330,038100,4.322080606269377,3,179
4148000699072200,5011000434044200,67,41480,00699,072200,50110,00434,044200,4.092013888888889,3,48
4137000019060200,5011000266013400,54,41370,00019,060200,50110,00266,013400,5.219512195121951,3,56
5011000213090100,4159000246008100,27,50110,00213,090100,41590,00246,008100,4.322080606269377,3,179
5013000610049100,4139000011075300,27,50130,00610,049100,41390,00011,075300,4.322080606269377,3,179
5013000043028400,4421000320027100,27,50130,00043,028400,44210,00320,027100,4.322080606269377,3,179
5013000821046100,3611000034096300,27,50130,00821,046100,36110,00034,096300,4.322080606269377,3,179
5013000821028200,4139000077072200,27,50130,00821,028200,41390,00077,072200,4.322080606269377,3,179
4148000680009300,5011000318065300,80,41480,00680,009300,50110,00318,065300,8.838120104438643,3,150
4519000626011100,5013000945027400,21,45190,00626,011100,50130,00945,027400,10.892156862745098,3,134
5013000926087300,1129000010046300,27,50130,00926,087300,11290,00010,046300,4.322080606269377,3,179
5013000826031400,4215000510026400,27,50130,00826,031400,42150,00510,026400,4.322080606269377,3,179
5011000078068400,2914000024026300,27,50110,00078,068400,29140,00024,026300,4.322080606269377,3,179
4122000053068300,5011000266032100,93,41220,00053,068300,50110,00266,032100,3.3066666666666666,3,6
5013000571017300,1114000005078100,27,50130,00571,017300,11140,00005,078100,4.322080606269377,3,179
5011000310047200,2623000012017100,51,50110,00310,047200,26230,00012,017100,5.674418604651163,3,68
5013000731024400,4827000404094100,27,50130,00731,024400,48270,00404,094100,4.322080606269377,3,179
5013000511011200,4145000014050300,27,50130,00511,011200,41450,00014,050300,4.322080606269377,3,179
4141000031030100,5011000373006300,54,41410,00031,030100,50110,00373,006300,5.219512195121951,3,56
5013000608075200,2824500044018100,27,50130,00608,075200,28245,00044,018100,4.322080606269377,3,179
5011001001086300,4157000286065200,27,50110,01001,086300,41570,00286,065200,4.322080606269377,3,179
4150000241065200,5013000866005100,5,41500,00241,065200,50130,00866,005100,5.774957698815567,3,93
5013000731055200,4723000689040400,27,50130,00731,055200,47230,00689,040400,4.322080606269377,3,179
1154500001021400,5011000274044300,57,11545,00001,021400,50110,00274,044300,3.529032258064516,3,10
5011000215098200,5011000318090400,25,50110,00215,098200,50110,00318,090400,4.765333333333333,3,41
5013000610049100,4115000065032200,27,50130,00610,049100,41150,00065,032200,4.322080606269377,3,179
5011000078068400,4413300190069400,27,50110,00078,068400,44133,00190,069400,4.322080606269377,3,179
5013000610049100,4127100036078300,27,50130,00610,049100,41271,00036,078300,4.322080606269377,3,179
1111000023068400,5011001112085300,66,11110,00023,068400,50110,01112,085300,5.696324951644101,3,105
3023000053033100,5011000368038200,44,30230,00053,033100,50110,00368,038200,5.028301886792453,3,27
5011000078068400,1162000013002100,27,50110,00078,068400,11620,00013,002100,4.322080606269377,3,179
5013000825039100,2723000084029200,27,50130,00825,039100,27230,00084,029200,4.322080606269377,3,179
5013000310002100,2818500045020300,27,50130,00310,002100,28185,00045,020300,4.322080606269377,3,179
4711100134052200,5011000174082400,34,47111,00134,052200,50110,00174,082400,4.976168652612282,3,118
5013000671079300,2653000027060400,27,50130,00671,079300,26530,00027,060400,4.322080606269377,3,179
5013000610049100,4115000074053200,27,50130,00610,049100,41150,00074,053200,4.322080606269377,3,179
5011000316024300,1121500002039200,51,50110,00316,024300,11215,00002,039200,5.674418604651163,3,68
5013000823055300,4119500012030400,27,50130,00823,055300,41195,00012,030400,4.322080606269377,3,179
5011000486034400,3014000001008200,27,50110,00486,034400,30140,00001,008200,4.322080606269377,3,179
5011000137030100,4311300076054400,27,50110,00137,030100,43113,00076,054400,4.322080606269377,3,179
5013000735022300,1159000011078400,27,50130,00735,022300,11590,00011,078400,4.322080606269377,3,179
5013000366024400,4128500024046100,27,50130,00366,024400,41285,00024,046100,4.322080606269377,3,179
5013000565033200,4721000470029200,27,50130,00565,033200,47210,00470,029200,4.322080606269377,3,179
5011000384015100,4157000196088300,27,50110,00384,015100,41570,00196,088300,4.322080606269377,3,179
4136000216029100,5011000768062400,36,41360,00216,029100,50110,00768,062400,4.406349206349207,3,23
5011001068080300,4812100207003400,27,50110,01068,080300,48121,00207,003400,4.322080606269377,3,179
4723000735079100,5013000822100100,22,47230,00735,079100,50130,00822,100100,4.611111111111111,3,15
5013000778073200,4182000823076400,27,50130,00778,073200,41820,00823,076400,4.322080606269377,3,179
5011000375010100,2626000012025100,66,50110,00375,010100,26260,00012,025100,5.696324951644101,3,105
5011000078068400,4161000277063400,27,50110,00078,068400,41610,00277,063400,4.322080606269377,3,179
5011000078068400,2826000078041300,27,50110,00078,068400,28260,00078,041300,4.322080606269377,3,179
5013000622057100,1130500024030200,27,50130,00622,057100,11305,00024,030200,4.322080606269377,3,179
5011000078068400,4119500020015400,27,50110,00078,068400,41195,00020,015400,4.322080606269377,3,179
5013000735001200,3017000004068400,27,50130,00735,001200,30170,00004,068400,4.322080606269377,3,179
5013000731055200,3114000006072100,27,50130,00731,055200,31140,00006,072100,4.322080606269377,3,179
5011000078068400,4161000272089100,27,50110,00078,068400,41610,00272,089100,4.322080606269377,3,179
5013000459099100,4371000063086300,27,50130,00459,099100,43710,00063,086300,4.322080606269377,3,179
5011000078068400,4719000488003100,27,50110,00078,068400,47190,00488,003100,4.322080606269377,3,179
5013000731055200,4128500057084200,27,50130,00731,055200,41285,00057,084200,4.322080606269377,3,179
5013000822013100,3014000016029300,27,50130,00822,013100,30140,00016,029300,4.322080606269377,3,179
2720000010062200,5011000374084300,33,27200,00010,062200,50110,00374,084300,7.664670658682635,3,84
5011000372076200,4117300023055400,57,50110,00372,076200,41173,00023,055400,3.529032258064516,3,10
5013000731055200,4311300039099100,27,50130,00731,055200,43113,00039,099100,4.322080606269377,3,179
4141000031030100,5011000324044200,6,41410,00031,030100,50110,00324,044200,9.592592592592593,3,130
5013000610049100,4825000460030100,27,50130,00610,049100,48250,00460,030100,4.322080606269377,3,179
3114000025028400,5011000333033200,13,31140,00025,028400,50110,00333,033200,4.529411764705882,3,12
5011000078068400,4825000410025400,27,50110,00078,068400,48250,00410,025400,4.322080606269377,3,179
5013000821028200,4413300182072300,27,50130,00821,028200,44133,00182,072300,4.322080606269377,3,179
5011000308068300,1117000008002400,17,50110,00308,068300,11170,00008,002400,6.088825214899713,3,108
5013000777063100,2729000044055100,27,50130,00777,063100,27290,00044,055100,4.322080606269377,3,179
5013000610049100,2911000011052300,27,50130,00610,049100,29110,00011,052300,4.322080606269377,3,179
5011000078068400,4223000020049100,27,50110,00078,068400,42230,00020,049100,4.322080606269377,3,179
4161000402022400,5011000809091300,44,41610,00402,022400,50110,00809,091300,5.028301886792453,3,27
5011000140090400,4128700029079200,27,50110,00140,090400,41287,00029,079200,4.322080606269377,3,179
5011000851010300,4613000140083100,66,50110,00851,010300,46130,00140,083100,5.696324951644101,3,105
4311300002063400,5011000374091100,34,43113,00002,063400,50110,00374,091100,4.976168652612282,3,118
5011000078068400,2638000013089300,27,50110,00078,068400,26380,00013,089300,4.322080606269377,3,179
5011000172054400,4827000708048300,80,50110,00172,054400,48270,00708,048300,8.838120104438643,3,150
4282000473033400,5011000319052200,66,42820,00473,033400,50110,00319,052200,5.696324951644101,3,105
4148000690015300,5013000822100100,34,41480,00690,015300,50130,00822,100100,4.976168652612282,3,118
2826000141045400,5011000330010300,49,28260,00141,045400,50110,00330,010300,4.625,3,15
5011000168088200,4122000009049400,27,50110,00168,088200,41220,00009,049400,4.322080606269377,3,179
5013000624091200,4480000134047100,27,50130,00624,091200,44800,00134,047100,4.322080606269377,3,179
5013000610049100,4679000193065100,27,50130,00610,049100,46790,00193,065100,4.322080606269377,3,179
5011000587013300,4163000221078200,27,50110,00587,013300,41630,00221,078200,4.322080606269377,3,179
5013000859031200,4145000013005200,27,50130,00859,031200,41450,00013,005200,4.322080606269377,3,179
5013000731055200,4571000613060100,27,50130,00731,055200,45710,00613,060100,4.322080606269377,3,179
5011000525070400,4219000145023100,27,50110,00525,070400,42190,00145,023100,4.322080606269377,3,179
5011000078068400,1162000019008100,27,50110,00078,068400,11620,00019,008100,4.322080606269377,3,179
5013000354052200,4817000574087100,27,50130,00354,052200,48170,00574,087100,4.322080606269377,3,179
5011000078068400,4183000560029200,27,50110,00078,068400,41830,00560,029200,4.322080606269377,3,179
5013000610049100,2623000023005100,27,50130,00610,049100,26230,00023,005100,4.322080606269377,3,179
5011000078068400,4159000246018400,27,50110,00078,068400,41590,00246,018400,4.322080606269377,3,179
5013000768074300,4571000341014200,27,50130,00768,074300,45710,00341,014200,4.322080606269377,3,179
5011000525070400,4717000923015200,27,50110,00525,070400,47170,00923,015200,4.322080606269377,3,179
5011000078068400,3017000025017100,27,50110,00078,068400,30170,00025,017100,4.322080606269377,3,179
1171000027010300,5011000313089300,5,11710,00027,010300,50110,00313,089300,5.774957698815567,3,93
5011000213090100,4159000758098100,27,50110,00213,090100,41590,00758,098100,4.322080606269377,3,179
5011000262060300,5011000262060300,3,50110,00262,060300,50110,00262,060300,6.815602836879433,3,122
5011000078068400,2635000019018300,27,50110,00078,068400,26350,00019,018300,4.322080606269377,3,179
2914000030073200,5011000216047100,27,29140,00030,073200,50110,00216,047100,4.322080606269377,3,179
5011000450085400,3611000405043400,51,50110,00450,085400,36110,00405,043400,5.674418604651163,3,68
5011000169073300,4817000449014400,27,50110,00169,073300,48170,00449,014400,4.322080606269377,3,179
5013000610049100,4121000005012400,27,50130,00610,049100,41210,00005,012400,4.322080606269377,3,179
4113500004092100,5011000320024400,3,41135,00004,092100,50110,00320,024400,6.815602836879433,3,122
5011000319036300,1129000009058100,27,50110,00319,036300,11290,00009,058100,4.322080606269377,3,179
5011000316024300,2653000017004400,51,50110,00316,024300,26530,00017,004400,5.674418604651163,3,68
5011000768041400,4375000170063200,27,50110,00768,041400,43750,00170,063200,4.322080606269377,3,179
4150000061014400,5011000682026200,25,41500,00061,014400,50110,00682,026200,4.765333333333333,3,41
5011000265076200,4374500051074200,25,50110,00265,076200,43745,00051,074200,4.765333333333333,3,41
5011000324075400,2723000038006300,66,50110,00324,075400,27230,00038,006300,5.696324951644101,3,105
5013000821028200,4833000404023200,27,50130,00821,028200,48330,00404,023200,4.322080606269377,3,179
5011000767075300,2729000007038300,80,50110,00767,075300,27290,00007,038300,8.838120104438643,3,150
5011000595017300,4113100014014400,67,50110,00595,017300,41131,00014,014400,4.092013888888889,3,48
5011000272063400,4122000382092200,27,50110,00272,063400,41220,00382,092200,4.322080606269377,3,179
5013000273017200,4146100225033200,27,50130,00273,017200,41461,00225,033200,4.322080606269377,3,179
5013000610049100,4159000253020300,27,50130,00610,049100,41590,00253,020300,4.322080606269377,3,179
5013000616057100,1159000007019300,27,50130,00616,057100,11590,00007,019300,4.322080606269377,3,179
5013000618013100,4183000475013100,11,50130,00618,013100,41830,00475,013100,5.83125,3,70
5013000733024100,4217000085003100,27,50130,00733,024100,42170,00085,003100,4.322080606269377,3,179
4111700011065200,5011000429098400,19,41117,00011,065200,50110,00429,098400,12.889830508474576,3,413
5013000704063400,3611000175049200,27,50130,00704,063400,36110,00175,049200,4.322080606269377,3,179
5013000870037300,4413300063073400,27,50130,00870,037300,44133,00063,073400,4.322080606269377,3,179
5011000108092100,2729000039053300,27,50110,00108,092100,27290,00039,053300,4.322080606269377,3,179
4148000690015300,5011000318089200,34,41480,00690,015300,50110,00318,089200,4.976168652612282,3,118
4113500021027400,5011000485072300,51,41135,00021,027400,50110,00485,072300,5.674418604651163,3,68
5011000078068400,4831000313093100,27,50110,00078,068400,48310,00313,093100,4.322080606269377,3,179
5013000637036200,4812500037049200,27,50130,00637,036200,48125,00037,049200,4.322080606269377,3,179
5013000825039100,1150000037063200,27,50130,00825,039100,11500,00037,063200,4.322080606269377,3,179
5011000523005100,4128500057064100,11,50110,00523,005100,41285,00057,064100,5.83125,3,70
5013000610049100,2814000008093300,27,50130,00610,049100,28140,00008,093300,4.322080606269377,3,179
4136000040079200,5011000312075100,36,41360,00040,079200,50110,00312,075100,4.406349206349207,3,23
5013000622057100,4711300748030100,27,50130,00622,057100,47113,00748,030100,4.322080606269377,3,179
5013000821028200,1153000015053200,27,50130,00821,028200,11530,00015,053200,4.322080606269377,3,179
2723000090074300,5011000319025200,17,27230,00090,074300,50110,00319,025200,6.088825214899713,3,108
5011000685067100,4111300011021400,27,50110,00685,067100,41113,00011,021400,4.322080606269377,3,179
5011000078068400,4146300013080400,27,50110,00078,068400,41463,00013,080400,4.322080606269377,3,179
5013000731055200,4215000399033200,27,50130,00731,055200,42150,00399,033200,4.322080606269377,3,179
4719000605079100,5011000768027100,17,47190,00605,079100,50110,00768,027100,6.088825214899713,3,108
5011000078068400,2914000004001100,27,50110,00078,068400,29140,00004,001100,4.322080606269377,3,179
5011000209097300,4155000500066100,11,50110,00209,097300,41550,00500,066100,5.83125,3,70
5011000436041400,4377000436060200,27,50110,00436,041400,43770,00436,060200,4.322080606269377,3,179
5011000078068400,4159000302087300,27,50110,00078,068400,41590,00302,087300,4.322080606269377,3,179
5013000854017300,2711000007098200,27,50130,00854,017300,27110,00007,098200,4.322080606269377,3,179
5013000821028200,4113500034010100,27,50130,00821,028200,41135,00034,010100,4.322080606269377,3,179
4146100146003300,5011000373004300,66,41461,00146,003300,50110,00373,004300,5.696324951644101,3,105
