송하인_격자공간고유번호,수하인_격자공간고유번호,물품_카테고리,송하인_광역시,송하인_시군구,송하인_읍면동,송하인_리,송하인_기타,수하인_광역시,수하인_시군구,수하인_읍면동,수하인_리,수하인_기타
5013000802027400,4113100007066200,27,50,130,008,02,027400,41,131,000,07,066200
1153000017005200,5011000435086300,3,11,530,000,17,005200,50,110,004,35,086300
5013000572007300,1162000007023300,27,50,130,005,72,007300,11,620,000,07,023300
4278000597060100,5013000845055400,27,42,780,005,97,060100,50,130,008,45,055400
5011000078068400,4420000387057200,27,50,110,000,78,068400,44,200,003,87,057200
5011000316024300,4146100020010400,51,50,110,003,16,024300,41,461,000,20,010400
4141000031030100,5011000169074400,29,41,410,000,31,030100,50,110,001,69,074400
5011000078068400,2638000037025400,27,50,110,000,78,068400,26,380,000,37,025400
4119900005091100,5011000219023300,93,41,199,000,05,091100,50,110,002,19,023300
5013000926087300,4157000136016200,27,50,130,009,26,087300,41,570,001,36,016200
5011000078068400,4812500054024300,27,50,110,000,78,068400,48,125,000,54,024300
5011000685067100,1147000011025400,27,50,110,006,85,067100,11,470,000,11,025400
5011001108036200,4825000312010400,27,50,110,011,08,036200,48,250,003,12,010400
5011000535028300,2717000009027100,27,50,110,005,35,028300,27,170,000,09,027100
5011000213069100,1147000006025100,17,50,110,002,13,069100,11,470,000,06,025100
5011001070014400,4729000166085300,27,50,110,010,70,014400,47,290,001,66,085300
5011000138028300,4827000097034200,66,50,110,001,38,028300,48,270,000,97,034200
4311300016079100,5011000373055300,44,43,113,000,16,079100,50,110,003,73,055300
5013000821028200,4380000566082300,27,50,130,008,21,028200,43,800,005,66,082300
5013000733024100,1135000014003200,27,50,130,007,33,024100,11,350,000,14,003200
5013000316036200,2915500012011200,27,50,130,003,16,036200,29,155,000,12,011200
5013000691060200,3020000076041400,27,50,130,006,91,060200,30,200,000,76,041400
5011000424078200,2723000030063200,27,50,110,004,24,078200,27,230,000,30,063200
5011000078068400,1159000004053200,27,50,110,000,78,068400,11,590,000,04,053200
2723000088054300,5011000215065100,0,27,230,000,88,054300,50,110,002,15,065100
5013000749056200,3120000137074400,27,50,130,007,49,056200,31,200,001,37,074400
5011000078068400,4122000403096400,27,50,110,000,78,068400,41,220,004,03,096400
5011000078068400,4165000090075300,27,50,110,000,78,068400,41,650,000,90,075300
5013000819093100,4725000951063200,27,50,130,008,19,093100,47,250,009,51,063200
5013000463067300,2641000046003400,27,50,130,004,63,067300,26,410,000,46,003400
5011000078068400,4111100027021300,27,50,110,000,78,068400,41,111,000,27,021300
5011001009018300,1123000011051300,27,50,110,010,09,018300,11,230,000,11,051300
5011000226090200,4145000015073300,27,50,110,002,26,090200,41,450,000,15,073300
2917000020021200,5011000373020300,10,29,170,000,20,021200,50,110,003,73,020300
5013000610049100,4711300764030300,27,50,130,006,10,049100,47,113,007,64,030300
5011000530022100,1168000011096200,80,50,110,005,30,022100,11,680,000,11,096200
5013000610049100,4146500037012100,27,50,130,006,10,049100,41,465,000,37,012100
5013000624091200,1150000037054300,27,50,130,006,24,091200,11,500,000,37,054300
4157000306018300,5011000321038100,27,41,570,003,06,018300,50,110,003,21,038100
4128500033072200,5011000268057100,3,41,285,000,33,072200,50,110,002,68,057100
5011000137030100,1171000016081400,27,50,110,001,37,030100,11,710,000,16,081400
5011000278013400,1159000005042400,27,50,110,002,78,013400,11,590,000,05,042400
5011000424078200,4128700019080300,27,50,110,004,24,078200,41,287,000,19,080300
2614000023059300,5011000309100300,25,26,140,000,23,059300,50,110,003,09,100300
5011000318041400,2914000026071300,19,50,110,003,18,041400,29,140,000,26,071300
5013000777063100,2818500021004400,27,50,130,007,77,063100,28,185,000,21,004400
5013000525018400,1168000007053200,27,50,130,005,25,018400,11,680,000,07,053200
5011000137030100,4111700017098100,27,50,110,001,37,030100,41,117,000,17,098100
5011000313025300,4580000124029100,27,50,110,003,13,025300,45,800,001,24,029100
4420000426039300,5011000111046200,44,44,200,004,26,039300,50,110,001,11,046200
5013000765096400,4213000305096400,27,50,130,007,65,096400,42,130,003,05,096400
5013000610070300,4315000291028300,27,50,130,006,10,070300,43,150,002,91,028300
5013000728061100,1120000007090400,27,50,130,007,28,061100,11,200,000,07,090400
5013000821028200,2914000014089100,27,50,130,008,21,028200,29,140,000,14,089100
5013000610049100,1129000005018400,27,50,130,006,10,049100,11,290,000,05,018400
5011000078068400,2623000019035300,27,50,110,000,78,068400,26,230,000,19,035300
4812300030086300,5013000580014100,34,48,123,000,30,086300,50,130,005,80,014100
5011000137030100,2638000003073300,27,50,110,001,37,030100,26,380,000,03,073300
4148000690015300,5011000437002400,34,41,480,006,90,015300,50,110,004,37,002400
5011000478099100,2820000015041400,27,50,110,004,78,099100,28,200,000,15,041400
5011001093090300,4833000032097200,17,50,110,010,93,090300,48,330,000,32,097200
5011000078068400,4691000614015300,27,50,110,000,78,068400,46,910,006,14,015300
5013000926087300,4887000445018200,27,50,130,009,26,087300,48,870,004,45,018200
5013000765096400,4115000026058300,27,50,130,007,65,096400,41,150,000,26,058300
4148000699072200,5011000199057200,34,41,480,006,99,072200,50,110,001,99,057200
4511300060053300,5011000215067200,77,45,113,000,60,053300,50,110,002,15,067200
4136000216029100,5013000780052300,36,41,360,002,16,029100,50,130,007,80,052300
4313000590069100,5011000172034400,27,43,130,005,90,069100,50,110,001,72,034400
5013000610049100,2729000020066300,27,50,130,006,10,049100,27,290,000,20,066300
5013000043028400,4167000299013200,27,50,130,000,43,028400,41,670,002,99,013200
5013000735004100,3014000010031300,27,50,130,007,35,004100,30,140,000,10,031300
5011001054058100,4113500010042100,27,50,110,010,54,058100,41,135,000,10,042100
5013000777063100,2820000013061200,27,50,130,007,77,063100,28,200,000,13,061200
5013000610049100,4157000291003200,27,50,130,006,10,049100,41,570,002,91,003200
5013000734059300,4117100016098100,27,50,130,007,34,059300,41,171,000,16,098100
5011000078068400,2638000024063400,27,50,110,000,78,068400,26,380,000,24,063400
5011001053071200,3014000029019400,66,50,110,010,53,071200,30,140,000,29,019400
5013000622057100,1117000007010200,27,50,130,006,22,057100,11,170,000,07,010200
5011000078068400,2671000058016300,27,50,110,000,78,068400,26,710,000,58,016300
5013000854017300,4812300001079100,27,50,130,008,54,017300,48,123,000,01,079100
5013000821028200,1174000017042300,27,50,130,008,21,028200,11,740,000,17,042300
5013000865068200,1147000008004200,27,50,130,008,65,068200,11,470,000,08,004200
5013000617099100,4161000146036400,27,50,130,006,17,099100,41,610,001,46,036400
5011001060063300,4139000125049100,27,50,110,010,60,063300,41,390,001,25,049100
5013000926087300,1150000034096400,27,50,130,009,26,087300,11,500,000,34,096400
4684000416070200,5011000373023400,5,46,840,004,16,070200,50,110,003,73,023400
5011000375010100,4121000027073400,27,50,110,003,75,010100,41,210,000,27,073400
5011000587018400,3011000100020300,80,50,110,005,87,018400,30,110,001,00,020300
5011000078068400,4128500050096300,27,50,110,000,78,068400,41,285,000,50,096300
5013000610049100,1156000020047100,27,50,130,006,10,049100,11,560,000,20,047100
1162000001073400,5011000212048100,57,11,620,000,01,073400,50,110,002,12,048100
5011000137030100,4514000380096300,27,50,110,001,37,030100,45,140,003,80,096300
5013000610049100,2917000037058200,27,50,130,006,10,049100,29,170,000,37,058200
5011000372064200,2671000192003200,66,50,110,003,72,064200,26,710,001,92,003200
5013000865068200,3017000026057300,27,50,130,008,65,068200,30,170,000,26,057300
4136000216019200,5013000861024200,27,41,360,002,16,019200,50,130,008,61,024200
5011000582014300,3120000058029200,80,50,110,005,82,014300,31,200,000,58,029200
1153000013040100,5013000945046400,3,11,530,000,13,040100,50,130,009,45,046400
5011000078068400,2729000015003100,27,50,110,000,78,068400,27,290,000,15,003100
4128500028049400,5011000468027400,66,41,285,000,28,049400,50,110,004,68,027400
4511100002029200,5013000827037200,11,45,111,000,02,029200,50,130,008,27,037200
5011000595017300,4117300010049200,67,50,110,005,95,017300,41,173,000,10,049200
4159000429094300,5011000315062200,25,41,590,004,29,094300,50,110,003,15,062200
5011000078068400,4113300024071100,27,50,110,000,78,068400,41,133,000,24,071100
3014000007072100,5013000866069300,35,30,140,000,07,072100,50,130,008,66,069300
4418000539016100,5011000220052400,27,44,180,005,39,016100,50,110,002,20,052400
5011000078068400,2641000022069100,27,50,110,000,78,068400,26,410,000,22,069100
5011000213065200,2820000056026300,27,50,110,002,13,065200,28,200,000,56,026300
5011000078068400,1150000042031100,27,50,110,000,78,068400,11,500,000,42,031100
5013000777063100,4155000292028200,25,50,130,007,77,063100,41,550,002,92,028200
5011000595017300,4413300186021100,67,50,110,005,95,017300,44,133,001,86,021100
5013000735004100,2723000091064200,27,50,130,007,35,004100,27,230,000,91,064200
5011000767060300,4721000428059200,27,50,110,007,67,060300,47,210,004,28,059200
5011000595017300,2823700005007400,67,50,110,005,95,017300,28,237,000,05,007400
5013000777063100,4159000254033100,27,50,130,007,77,063100,41,590,002,54,033100
5013000859031200,4773000450052400,27,50,130,008,59,031200,47,730,004,50,052400
5013000862067200,4111500003008400,27,50,130,008,62,067200,41,115,000,03,008400
5011000685067100,4127300012088400,27,50,110,006,85,067100,41,273,000,12,088400
5013000866043100,4374500045072400,80,50,130,008,66,043100,43,745,000,45,072400
5013000821028200,4111700025070400,27,50,130,008,21,028200,41,117,000,25,070400
4165000745096300,5011000433036100,75,41,650,007,45,096300,50,110,004,33,036100
5013000731055200,4113100006020100,27,50,130,007,31,055200,41,131,000,06,020100
5013000778073200,2729000033059400,27,50,130,007,78,073200,27,290,000,33,059400
4127100048006400,5011000214025400,17,41,271,000,48,006400,50,110,002,14,025400
5013000821028200,4128500038100200,27,50,130,008,21,028200,41,285,000,38,100200
4148000690015300,5011000374071400,34,41,480,006,90,015300,50,110,003,74,071400
5013000784079300,2638000031075400,27,50,130,007,84,079300,26,380,000,31,075400
5011000078068400,1168000010056100,27,50,110,000,78,068400,11,680,000,10,056100
5011000078068400,4180000566066100,27,50,110,000,78,068400,41,800,005,66,066100
5013000772097400,1171000008038100,11,50,130,007,72,097400,11,710,000,08,038100
4159000429094300,5011000265094300,5,41,590,004,29,094300,50,110,002,65,094300
5013000354052200,2823700015039300,27,50,130,003,54,052200,28,237,000,15,039300
5013000740006400,4145000021049200,27,50,130,007,40,006400,41,450,000,21,049200
4145000036090300,5011000315083100,11,41,450,000,36,090300,50,110,003,15,083100
5011000078068400,4111500002046400,27,50,110,000,78,068400,41,115,000,02,046400
5013000732085200,2915500004076400,27,50,130,007,32,085200,29,155,000,04,076400
4311300057089200,5011000480040300,35,43,113,000,57,089200,50,110,004,80,040300
5011000213090100,4115000065032200,27,50,110,002,13,090100,41,150,000,65,032200
5011000316024300,2914000010006200,51,50,110,003,16,024300,29,140,000,10,006200
4729000149003100,5011000215068100,3,47,290,001,49,003100,50,110,002,15,068100
5011000078068400,4139000102013200,27,50,110,000,78,068400,41,390,001,02,013200
5011000078068400,4812500003024100,27,50,110,000,78,068400,48,125,000,03,024100
5013000731055200,4476000206028400,27,50,130,007,31,055200,44,760,002,06,028400
5013000821028200,2729000020090300,27,50,130,008,21,028200,27,290,000,20,090300
5013000735022300,4613000583067200,27,50,130,007,35,022300,46,130,005,83,067200
5013000902065100,1111000022099400,27,50,130,009,02,065100,11,110,000,22,099400
2917000011011300,5013000860020200,39,29,170,000,11,011300,50,130,008,60,020200
5011000627031400,1135000004092300,27,50,110,006,27,031400,11,350,000,04,092300
5013000610049100,1156000012002400,27,50,130,006,10,049100,11,560,000,12,002400
1168000015064300,5013000818064300,21,11,680,000,15,064300,50,130,008,18,064300
1156000003023400,5011000142066300,3,11,560,000,03,023400,50,110,001,42,066300
4371000527029300,5011000467032200,14,43,710,005,27,029300,50,110,004,67,032200
5013000731055200,4143000011066400,27,50,130,007,31,055200,41,430,000,11,066400
2824500048029400,5013000809050200,92,28,245,000,48,029400,50,130,008,09,050200
5011000314031200,4611000031009400,80,50,110,003,14,031200,46,110,000,31,009400
2726000023050100,5011000422036100,3,27,260,000,23,050100,50,110,004,22,036100
4377000238011300,5011000264099400,66,43,770,002,38,011300,50,110,002,64,099400
5011000137030100,4822000217017100,27,50,110,001,37,030100,48,220,002,17,017100
5011000896023400,4427000724016100,80,50,110,008,96,023400,44,270,007,24,016100
2820000040035300,5011000172034400,35,28,200,000,40,035300,50,110,001,72,034400
5011000595017300,4111700006050200,67,50,110,005,95,017300,41,117,000,06,050200
5011000168088200,3017000014085200,51,50,110,001,68,088200,30,170,000,14,085200
5013000315011100,4611000047037400,27,50,130,003,15,011100,46,110,000,47,037400
4148000663037200,5011000435044200,34,41,480,006,63,037200,50,110,004,35,044200
5011000768041400,4725000837074100,27,50,110,007,68,041400,47,250,008,37,074100
5013000777063100,4611000032092400,27,50,130,007,77,063100,46,110,000,32,092400
5011001086004300,1156000015050400,27,50,110,010,86,004300,11,560,000,15,050400
4137000019060200,5011000543041100,54,41,370,000,19,060200,50,110,005,43,041100
5011000595017300,2723000061057400,67,50,110,005,95,017300,27,230,000,61,057400
5011000373038300,4719000553052100,27,50,110,003,73,038300,47,190,005,53,052100
4159000429094300,5013000810063200,44,41,590,004,29,094300,50,130,008,10,063200
1129000014045300,5011000435042200,41,11,290,000,14,045300,50,110,004,35,042200
5011000215050400,4161000248023400,11,50,110,002,15,050400,41,610,002,48,023400
5011000316024300,2920000153067300,51,50,110,003,16,024300,29,200,001,53,067300
4420000201100300,5013000033004200,66,44,200,002,01,100300,50,130,000,33,004200
2729000018021200,5011000371047200,84,27,290,000,18,021200,50,110,003,71,047200
5011000078068400,4115000074081300,27,50,110,000,78,068400,41,150,000,74,081300
5011000078068400,1150000029025100,27,50,110,000,78,068400,11,500,000,29,025100
5011000078068400,4111300012040100,27,50,110,000,78,068400,41,113,000,12,040100
5011000078068400,4721000449077300,27,50,110,000,78,068400,47,210,004,49,077300
5013000524039300,1150000031046300,27,50,130,005,24,039300,11,500,000,31,046300
4136000335012200,5011000265042300,3,41,360,003,35,012200,50,110,002,65,042300
5011000137030100,1159000004012400,27,50,110,001,37,030100,11,590,000,04,012400
1168000005024200,5011000374087400,54,11,680,000,05,024200,50,110,003,74,087400
4148000690015300,5011000313096300,34,41,480,006,90,015300,50,110,003,13,096300
4119900005091100,5011000314062300,41,41,199,000,05,091100,50,110,003,14,062300
5011000078068400,4111100019043300,27,50,110,000,78,068400,41,111,000,19,043300
5011000258018200,2820000031079400,51,50,110,002,58,018200,28,200,000,31,079400
5011001027025300,4571000489020100,27,50,110,010,27,025300,45,710,004,89,020100
5013000731055200,1165000013076200,27,50,130,007,31,055200,11,650,000,13,076200
5011000685067100,1132000016079400,27,50,110,006,85,067100,11,320,000,16,079400
5011000372010400,4677000469020300,66,50,110,003,72,010400,46,770,004,69,020300
5011000263038300,4146100280095200,17,50,110,002,63,038300,41,461,002,80,095200
5013000670082100,4128100135060200,27,50,130,006,70,082100,41,281,001,35,060200
5013000735022300,4415000109032100,27,50,130,007,35,022300,44,150,001,09,032100
5011000137030100,4127100046050300,27,50,110,001,37,030100,41,271,000,46,050300
4148000699072200,5011000313098400,36,41,480,006,99,072200,50,110,003,13,098400
5011000595017300,1154500001055100,67,50,110,005,95,017300,11,545,000,01,055100
4137000019060200,5011000487073300,35,41,370,000,19,060200,50,110,004,87,073300
5011000352099400,4313000437044300,3,50,110,003,52,099400,43,130,004,37,044300
5013000202025100,4137000015094100,27,50,130,002,02,025100,41,370,000,15,094100
5011000372007300,1111000023049400,27,50,110,003,72,007300,11,110,000,23,049400
5013000315011100,4139000125054400,27,50,130,003,15,011100,41,390,001,25,054400
5013000704063400,4824000464043200,27,50,130,007,04,063400,48,240,004,64,043200
5011001027008200,4421000746079400,27,50,110,010,27,008200,44,210,007,46,079400
