gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,work_phone,phone,email,occyp_type,family_size,begin_month
0,0,1,1,157500.0,2,4,3,1,12676,1350,0,0,0,19,2.0,23.0
1,1,1,1,270000.0,4,4,1,1,17293,203,0,1,1,9,3.0,43.0
0,0,0,1,144000.0,4,4,3,4,14427,3506,1,1,0,7,2.0,32.0
0,0,1,0,157500.0,4,4,1,1,19064,2939,0,0,0,5,2.0,35.0
1,0,1,0,202500.0,4,4,3,1,8533,582,0,0,0,9,1.0,6.0
1,1,1,0,270000.0,0,4,0,1,10796,990,1,0,1,5,2.0,11.0
0,0,1,0,121500.0,1,4,1,1,22571,0,0,1,0,13,2.0,9.0
1,1,1,3,270000.0,4,4,1,1,12689,1163,0,0,0,9,5.0,24.0
1,1,1,0,585000.0,0,4,1,5,16653,1646,0,0,0,4,2.0,30.0
0,0,1,1,180000.0,4,4,1,1,12605,1312,0,0,0,5,3.0,5.0
1,1,0,0,157500.0,4,4,1,1,16588,3001,0,0,0,9,2.0,3.0
1,0,0,1,135000.0,4,4,1,1,12546,2539,0,0,0,10,3.0,16.0
0,0,0,0,90000.0,4,4,1,1,18728,9325,0,0,0,2,2.0,38.0
1,0,1,1,135000.0,4,4,1,1,18719,1473,1,1,0,9,3.0,32.0
0,0,1,0,67500.0,1,4,1,1,20268,0,0,0,0,13,2.0,4.0
0,0,1,0,292500.0,0,1,1,1,12661,2055,0,0,0,11,2.0,52.0
0,1,1,1,180000.0,0,4,3,1,11348,1436,0,0,0,14,2.0,40.0
1,1,1,0,157500.0,4,4,1,1,10305,155,0,0,0,9,2.0,5.0
1,0,1,2,135000.0,0,4,1,1,13353,567,0,0,0,5,4.0,4.0
0,1,0,0,180000.0,4,4,3,2,17710,6937,0,0,0,16,1.0,8.0
0,0,1,2,60750.0,0,1,1,1,10687,1981,1,1,0,3,4.0,1.0
1,1,0,0,180000.0,4,4,3,1,10171,1812,1,1,0,7,1.0,1.0
0,0,0,0,135000.0,4,2,3,4,11448,1982,0,0,0,0,1.0,52.0
0,0,1,0,216000.0,0,4,1,1,17644,7840,0,0,0,9,2.0,38.0
0,1,1,1,202500.0,4,1,1,1,14449,4605,0,0,0,3,3.0,1.0
0,1,0,1,360000.0,4,1,4,1,16480,4023,0,0,1,11,2.0,45.0
0,1,1,1,270000.0,4,1,1,1,10416,3661,0,0,0,9,3.0,2.0
0,0,1,0,225000.0,4,4,3,1,21120,4886,1,1,0,5,1.0,39.0
1,1,1,0,126000.0,4,4,2,1,18512,211,1,1,0,4,1.0,37.0
0,0,1,0,90000.0,4,4,1,1,19452,1218,1,0,0,16,2.0,8.0
0,0,1,0,94500.0,1,4,1,1,22140,0,0,0,0,13,2.0,21.0
1,1,0,1,202500.0,4,2,1,1,11745,231,1,0,0,4,3.0,45.0
0,0,1,1,180000.0,0,2,1,1,12179,1159,0,1,0,7,3.0,58.0
0,0,1,0,112500.0,1,4,0,1,23255,0,0,0,0,13,2.0,39.0
1,1,1,1,112500.0,4,1,1,1,16023,965,0,1,0,4,3.0,34.0
0,0,1,0,99000.0,4,4,1,1,15291,4681,0,0,0,16,2.0,47.0
0,1,1,0,135000.0,0,4,1,1,12175,1463,1,0,0,3,2.0,20.0
0,1,0,1,315000.0,0,1,1,1,11025,2065,1,1,1,5,3.0,40.0
0,0,1,0,90000.0,4,4,4,1,16578,7189,1,0,0,7,1.0,7.0
1,0,1,1,270000.0,4,4,1,1,12910,359,0,1,0,4,3.0,13.0
0,0,0,0,405000.0,4,1,1,1,16388,7127,0,0,0,5,2.0,22.0
0,0,1,0,112500.0,4,2,0,1,9301,1751,0,0,0,5,2.0,45.0
1,1,0,1,180000.0,4,4,1,1,11498,4491,0,0,0,5,3.0,60.0
0,0,1,1,252000.0,2,1,1,1,12300,3853,0,0,0,3,3.0,21.0
0,1,1,0,76500.0,2,4,1,1,19395,3156,1,1,0,3,2.0,20.0
0,0,0,0,112500.0,1,4,3,1,21135,0,0,0,0,13,1.0,15.0
1,0,0,0,270000.0,4,4,3,1,15213,1331,0,0,0,4,1.0,22.0
0,0,1,1,247500.0,0,1,1,1,13556,4296,0,1,0,11,3.0,52.0
0,0,1,1,157500.0,2,4,1,1,13690,3748,0,0,0,5,3.0,12.0
0,0,1,0,144000.0,4,4,1,1,18841,4166,1,1,0,7,2.0,20.0
0,1,1,0,270000.0,4,1,1,1,20643,6456,0,0,1,3,2.0,47.0
0,0,1,0,90000.0,0,4,1,1,19482,2878,0,0,0,9,2.0,33.0
0,0,1,0,81000.0,1,4,1,1,22176,0,0,0,0,13,2.0,31.0
1,0,1,0,180000.0,4,4,2,1,17965,218,0,0,0,9,1.0,9.0
0,0,1,0,72000.0,1,4,1,1,21908,0,0,0,0,13,2.0,24.0
0,1,1,0,157500.0,0,4,1,1,14330,1936,0,0,0,16,2.0,8.0
1,1,1,1,180000.0,4,4,0,1,14136,3928,0,0,0,11,3.0,33.0
0,0,0,0,90000.0,4,4,0,1,11639,3333,1,0,0,19,2.0,27.0
0,0,1,0,225000.0,0,1,1,1,9418,1595,0,1,0,11,2.0,3.0
0,0,1,3,67500.0,0,4,1,1,16694,412,1,1,0,16,5.0,36.0
0,0,0,0,270000.0,4,4,3,1,11734,2164,0,1,1,7,1.0,37.0
0,0,1,1,270000.0,4,4,0,2,11186,1753,0,0,0,16,3.0,2.0
0,0,1,0,225000.0,1,4,1,2,21664,0,0,1,0,13,2.0,29.0
0,0,1,0,135000.0,4,1,3,1,16988,1434,1,1,0,5,1.0,28.0
1,1,0,0,270000.0,0,4,1,1,16197,3000,0,0,0,4,2.0,39.0
1,1,1,0,405000.0,4,1,1,1,10323,2622,1,1,1,11,2.0,31.0
0,0,1,0,202500.0,4,4,1,1,19431,6226,0,0,0,7,2.0,25.0
0,1,1,0,202500.0,2,1,3,1,22101,15038,0,1,0,5,1.0,37.0
0,0,0,0,360000.0,0,1,2,1,18168,3931,1,1,0,5,1.0,13.0
0,1,1,0,126000.0,4,4,1,1,14419,2407,1,1,0,5,2.0,22.0
0,0,0,1,202500.0,2,4,3,2,19272,6216,0,1,0,2,2.0,13.0
0,1,1,3,243000.0,0,1,3,4,23198,1112,0,0,0,11,4.0,6.0
0,0,1,0,72000.0,4,4,4,1,19923,2078,1,1,0,1,1.0,23.0
0,0,1,0,112500.0,4,1,1,5,9310,825,0,0,0,3,2.0,25.0
0,0,1,0,103500.0,1,4,4,1,24094,0,0,1,0,13,1.0,22.0
0,1,1,0,270000.0,4,1,1,1,10628,828,0,0,1,11,2.0,24.0
0,0,0,0,90000.0,4,1,1,1,11388,4167,0,0,0,7,2.0,2.0
0,0,1,0,157500.0,1,4,1,1,20578,0,0,1,0,13,2.0,60.0
0,0,1,0,135000.0,0,1,0,1,20596,5156,0,0,0,7,2.0,28.0
1,0,1,0,225000.0,4,4,1,1,12029,4570,0,0,0,9,2.0,4.0
1,1,1,0,180000.0,4,4,1,1,17158,2990,0,0,0,16,2.0,24.0
1,0,1,0,211500.0,4,4,3,1,10072,1101,1,1,0,3,1.0,13.0
0,0,1,0,81000.0,1,4,2,1,23137,0,0,0,0,13,1.0,31.0
1,0,1,1,117000.0,4,4,0,1,15335,1569,0,0,0,9,3.0,5.0
0,1,1,0,315000.0,2,1,1,1,19571,1081,0,0,1,4,2.0,33.0
1,1,1,3,270000.0,4,1,1,1,15174,582,0,0,0,5,5.0,36.0
0,1,1,0,225000.0,1,1,1,1,21955,0,0,1,0,13,2.0,47.0
0,0,1,0,135000.0,4,4,1,1,21396,1013,0,0,1,7,2.0,8.0
0,1,1,0,292500.0,0,1,1,1,18409,3482,0,0,0,16,2.0,26.0
0,1,1,0,121500.0,4,4,1,1,10014,1386,0,0,0,12,2.0,44.0
0,0,1,0,180000.0,4,4,0,1,12736,2725,0,0,0,9,2.0,26.0
0,0,1,1,247500.0,0,1,1,1,14371,1325,0,0,1,11,3.0,27.0
0,0,1,0,90000.0,1,4,3,1,22062,0,0,1,0,13,1.0,45.0
0,1,0,0,225000.0,4,1,0,1,14438,2433,0,0,0,11,2.0,38.0
1,1,1,0,292500.0,4,1,0,1,16573,1616,0,0,0,11,2.0,14.0
1,1,1,1,202500.0,4,4,1,1,9120,1693,0,0,0,9,3.0,16.0
0,0,0,1,121500.0,4,4,1,1,12845,1278,0,0,0,16,3.0,21.0
1,1,1,0,225000.0,4,1,1,1,20017,2020,0,0,0,4,2.0,24.0
0,1,0,1,157500.0,4,1,1,1,11900,2828,0,0,0,9,3.0,46.0
1,0,1,0,315000.0,4,2,1,1,13326,2588,1,0,0,9,2.0,24.0
0,0,1,0,135000.0,1,4,4,1,24239,0,0,0,0,13,1.0,5.0
0,0,1,1,112500.0,2,4,1,1,14887,2599,0,0,0,11,3.0,49.0
0,1,0,1,337500.0,4,1,1,1,10542,2607,0,0,0,5,3.0,13.0
1,0,0,0,126000.0,4,4,1,1,21388,1830,0,0,0,18,2.0,2.0
1,1,0,2,292500.0,0,4,1,1,14670,6957,0,1,0,5,4.0,15.0
0,0,1,0,157500.0,2,4,1,1,18008,2361,1,0,0,5,2.0,28.0
0,0,1,1,63000.0,0,4,1,1,14550,2987,0,0,0,16,3.0,39.0
0,1,0,0,270000.0,4,1,1,1,19963,1235,0,1,0,12,2.0,32.0
0,1,1,0,135000.0,4,4,1,5,15131,6456,0,0,0,3,2.0,34.0
1,1,1,0,256500.0,0,1,1,1,21503,1674,0,0,1,3,2.0,6.0
0,1,1,0,153000.0,4,4,1,1,14966,170,0,0,0,5,2.0,48.0
0,0,0,0,135000.0,4,1,1,1,10675,1284,1,0,0,3,2.0,39.0
0,1,0,1,108000.0,0,1,1,1,16138,431,1,0,0,16,3.0,42.0
1,1,1,0,315000.0,0,4,1,1,21871,979,0,0,0,4,2.0,46.0
0,0,1,0,225000.0,0,4,1,1,22897,1812,0,0,0,11,2.0,39.0
1,0,1,0,315000.0,4,4,1,1,19686,1131,0,0,0,9,2.0,9.0
0,0,1,0,157500.0,4,4,2,1,14172,3931,0,0,0,9,1.0,1.0
0,0,1,0,166500.0,0,4,3,1,16068,2722,0,1,0,9,1.0,55.0
0,0,0,0,108000.0,0,4,1,1,15803,9029,0,1,0,7,2.0,37.0
0,1,1,1,157500.0,2,4,1,1,13811,3380,0,0,0,9,3.0,51.0
1,1,1,0,360000.0,0,2,1,1,19834,477,0,0,0,11,2.0,3.0
1,1,0,0,360000.0,0,4,2,1,15203,2068,1,0,0,9,1.0,40.0
0,0,1,0,180000.0,1,4,1,1,22115,0,0,1,0,13,2.0,17.0
0,0,1,0,58500.0,2,4,3,1,19566,6129,1,0,0,3,1.0,50.0
0,0,1,0,157500.0,4,4,1,1,19826,1048,0,0,0,1,2.0,30.0
0,0,1,1,135000.0,0,4,3,1,14578,7346,0,0,0,9,2.0,57.0
0,0,0,0,135000.0,4,4,1,1,10573,1185,1,1,0,12,2.0,56.0
0,0,1,0,112500.0,2,1,1,2,22339,4540,0,0,0,0,2.0,15.0
0,0,1,0,157500.0,4,4,2,1,18540,1534,0,0,0,16,1.0,18.0
1,1,1,0,180000.0,4,4,1,1,20014,249,1,1,0,18,2.0,36.0
1,1,1,2,135000.0,4,4,1,1,14677,3938,1,0,0,9,4.0,35.0
1,1,1,1,450000.0,4,1,1,3,18476,2625,0,0,0,11,3.0,11.0
0,0,0,0,72000.0,1,4,1,1,22527,0,0,0,0,13,2.0,39.0
1,0,1,1,135000.0,4,4,1,1,18719,1473,1,1,0,9,3.0,32.0
1,1,0,0,202500.0,4,4,1,1,19318,918,1,1,0,9,2.0,6.0
1,0,0,0,315000.0,4,4,1,1,10860,1001,1,0,0,18,2.0,7.0
0,0,1,0,202500.0,2,4,3,1,23341,5437,0,0,0,12,1.0,6.0
1,0,1,1,360000.0,4,4,0,1,12612,2877,0,1,0,5,3.0,24.0
1,1,1,2,157500.0,4,4,1,1,14312,4480,1,1,0,9,4.0,54.0
0,0,1,0,333000.0,1,4,3,1,22218,0,0,0,0,13,1.0,25.0
1,1,1,1,157500.0,4,4,1,1,11627,2128,0,0,0,5,3.0,57.0
0,1,1,0,144000.0,4,4,1,1,21502,3122,0,0,0,0,2.0,35.0
1,1,1,0,360000.0,4,4,1,1,17257,3236,0,0,0,4,2.0,6.0
0,0,1,0,247500.0,1,4,2,1,16689,0,0,0,0,13,1.0,5.0
1,1,1,2,265500.0,4,1,1,1,11630,1904,0,0,0,9,4.0,33.0
0,0,0,0,121500.0,0,4,0,2,13735,679,1,0,0,9,2.0,9.0
0,1,1,0,112500.0,4,4,0,1,13686,1256,0,0,0,2,2.0,29.0
1,0,0,0,180000.0,2,4,1,1,14339,316,1,0,0,3,2.0,51.0
0,0,1,0,157500.0,1,3,1,1,23483,0,0,0,0,13,2.0,18.0
0,0,1,0,49500.0,1,4,1,1,21768,0,0,1,0,13,2.0,36.0
0,0,1,0,225000.0,1,4,3,1,22976,0,0,0,0,13,1.0,12.0
0,0,1,0,202500.0,4,4,3,1,15089,5231,0,0,0,5,1.0,4.0
0,0,0,0,225000.0,0,4,0,1,19488,3119,1,0,0,16,2.0,37.0
0,0,1,2,189000.0,4,4,0,1,13788,351,0,1,0,5,4.0,2.0
0,1,1,0,216000.0,4,4,1,1,21216,3641,0,0,0,11,2.0,38.0
0,1,1,0,202500.0,4,4,1,1,18744,2988,0,0,0,14,2.0,8.0
0,1,1,0,540000.0,0,1,1,1,13758,2535,0,0,1,11,2.0,28.0
0,0,1,0,157500.0,0,4,3,1,18843,2543,0,0,0,12,1.0,27.0
1,0,1,0,202500.0,4,4,0,1,10886,742,0,0,0,4,2.0,8.0
1,0,1,0,198000.0,1,1,1,1,24662,0,0,0,0,13,2.0,6.0
1,1,1,0,450000.0,4,1,1,1,19087,4434,0,1,0,11,2.0,29.0
0,0,1,0,135000.0,1,4,0,1,20907,0,0,0,0,13,2.0,34.0
0,0,1,0,180000.0,4,1,3,1,22730,13415,1,1,0,16,1.0,17.0
0,1,0,0,225000.0,4,4,4,1,14436,401,0,0,0,16,1.0,10.0
0,0,1,0,112500.0,4,4,1,1,17816,6195,0,0,0,5,2.0,41.0
0,1,1,0,225000.0,4,1,1,1,16589,1497,0,0,0,3,2.0,25.0
1,0,0,1,202500.0,0,1,1,1,13040,1223,1,0,0,3,3.0,42.0
0,0,1,1,157500.0,0,4,1,1,15466,2269,0,1,0,10,3.0,39.0
0,1,1,0,135000.0,0,4,1,1,17840,1993,0,1,1,7,2.0,48.0
1,0,1,0,157500.0,0,1,3,1,9941,319,0,0,1,10,1.0,15.0
0,1,0,0,247500.0,2,1,3,1,16918,4174,1,0,0,11,1.0,29.0
0,0,0,0,112500.0,1,4,3,4,23532,0,0,1,0,13,1.0,7.0
1,0,1,0,135000.0,1,4,1,1,21720,0,0,1,0,13,2.0,20.0
0,1,0,1,157500.0,0,4,0,1,10433,2959,0,0,0,5,3.0,22.0
0,0,1,1,270000.0,2,4,1,1,14400,2512,0,0,0,12,3.0,18.0
0,1,0,0,99000.0,4,4,1,1,19657,2774,0,1,0,5,2.0,18.0
1,0,1,2,112500.0,4,4,1,1,11964,4280,0,0,0,9,4.0,8.0
0,0,1,0,162000.0,4,4,0,1,12369,1432,1,1,0,11,2.0,60.0
0,0,0,0,171000.0,4,4,2,3,16241,8862,1,0,0,4,1.0,5.0
0,0,0,0,207000.0,4,4,1,1,14690,5064,0,0,0,5,2.0,25.0
0,0,1,0,157500.0,1,4,0,1,21635,0,0,1,0,13,2.0,52.0
1,0,0,0,121500.0,4,1,1,1,9740,3030,0,0,0,5,2.0,18.0
0,0,1,0,225000.0,1,4,2,1,20978,0,0,1,0,13,1.0,33.0
1,0,0,1,157500.0,4,1,2,5,10862,1160,1,1,0,9,2.0,10.0
0,1,1,0,135000.0,1,1,1,1,21179,0,0,0,0,13,2.0,37.0
0,0,1,2,54000.0,4,4,1,1,9690,2307,1,1,0,16,4.0,43.0
0,0,1,0,225000.0,4,4,2,1,17216,1138,0,0,0,9,1.0,10.0
0,0,1,0,180000.0,4,4,1,1,9791,1344,0,0,1,16,2.0,39.0
0,0,0,0,157500.0,4,4,4,1,16509,2013,1,1,0,16,1.0,13.0
0,0,1,2,225000.0,4,1,1,0,15377,341,0,0,0,9,4.0,18.0
0,1,1,0,292500.0,0,4,1,1,15375,3200,0,0,1,9,2.0,48.0
0,1,1,0,270000.0,4,4,2,1,17482,2264,0,0,0,16,1.0,22.0
0,0,0,0,112500.0,0,1,3,5,9052,227,0,0,0,9,1.0,4.0
0,1,0,0,562500.0,4,1,1,1,14654,2836,1,0,0,11,2.0,11.0
0,0,1,0,112500.0,4,4,1,1,14601,7900,0,1,0,9,2.0,29.0
1,1,1,1,112500.0,4,1,1,1,11809,536,0,0,1,0,3.0,25.0
0,0,0,0,157500.0,4,4,1,1,19702,9870,1,1,0,5,2.0,28.0
1,1,1,0,67500.0,4,4,1,1,19011,3273,0,0,0,4,2.0,55.0
0,1,1,2,135000.0,2,4,1,1,13424,5251,0,0,0,5,4.0,24.0
1,0,1,1,135000.0,4,4,1,4,10414,2742,1,1,0,9,3.0,6.0
1,1,1,1,112500.0,4,1,1,1,16023,965,0,1,0,4,3.0,37.0
1,0,1,0,202500.0,4,1,3,1,12389,1874,0,0,0,7,1.0,42.0
0,0,0,0,67500.0,4,4,3,1,20037,4929,0,1,0,9,1.0,13.0
0,0,0,0,67500.0,4,4,1,5,16182,2827,1,1,0,2,2.0,21.0
0,0,1,0,202500.0,4,2,3,1,18596,7288,0,0,0,3,1.0,1.0
1,1,1,0,180000.0,4,4,1,1,13194,809,0,0,0,4,2.0,23.0
0,0,1,1,112500.0,4,4,1,1,17058,628,0,1,1,16,3.0,5.0
1,1,1,2,265500.0,4,1,1,1,11630,1904,0,0,0,9,4.0,24.0
0,0,1,0,135000.0,4,4,1,1,16981,1478,0,1,0,5,2.0,42.0
1,0,0,1,135000.0,4,4,1,5,9280,1934,1,0,0,9,3.0,28.0
0,1,1,0,270000.0,4,1,1,1,20643,6456,0,0,1,3,2.0,47.0
0,1,1,0,247500.0,4,4,3,1,19046,5618,0,0,0,9,1.0,24.0
0,0,0,0,103500.0,1,4,1,1,20123,0,0,0,0,13,2.0,32.0
0,0,1,0,202500.0,1,4,1,1,18752,0,0,1,0,13,2.0,53.0
0,1,0,0,180000.0,0,4,1,1,16541,1085,0,1,0,5,2.0,38.0
0,0,0,0,81000.0,1,1,3,1,23291,0,0,1,0,13,1.0,32.0
1,1,0,0,90000.0,0,4,0,1,21997,2538,1,1,0,18,2.0,6.0
1,1,0,0,180000.0,4,4,1,1,9586,1070,0,0,0,9,2.0,16.0
0,0,1,0,193500.0,1,2,4,1,24295,0,0,0,0,13,1.0,49.0
0,1,1,0,405000.0,0,2,1,1,18517,3944,0,1,0,5,2.0,8.0
0,0,0,1,270000.0,4,4,2,1,16517,991,0,0,0,3,2.0,54.0
1,1,0,0,135000.0,4,4,3,1,18529,1204,0,0,0,4,1.0,29.0
0,0,1,1,112500.0,4,4,1,1,12847,1111,1,1,0,16,3.0,12.0
0,0,1,0,202500.0,2,1,1,1,11158,640,0,1,0,7,2.0,23.0
0,0,0,0,157500.0,0,1,1,1,16856,1262,1,1,0,9,2.0,33.0
1,1,1,0,225000.0,4,4,1,1,16712,2243,0,0,0,4,2.0,16.0
1,1,0,0,202500.0,0,4,1,1,17374,3495,1,1,0,11,2.0,57.0
0,1,1,2,112500.0,1,4,3,1,21798,0,0,0,0,13,3.0,36.0
0,1,1,2,306000.0,4,4,1,1,13061,1555,0,0,0,5,4.0,9.0
0,0,1,0,171000.0,3,1,1,1,18756,3904,0,0,1,3,2.0,39.0
0,1,1,0,270000.0,0,4,2,1,15027,2257,0,1,0,16,1.0,20.0
0,0,1,0,202500.0,0,1,3,0,12196,2218,0,0,0,0,1.0,35.0
1,1,0,0,162000.0,4,4,1,1,19340,4089,1,0,1,18,2.0,42.0
0,0,0,0,112500.0,0,4,1,1,20285,1734,1,1,0,7,2.0,60.0
0,0,0,1,202500.0,4,4,2,1,13939,134,0,0,0,9,2.0,60.0
0,0,0,0,112500.0,1,4,1,1,19125,0,0,0,0,13,2.0,28.0
0,1,0,1,202500.0,4,1,1,4,9510,2878,0,0,0,9,3.0,15.0
0,0,1,0,225000.0,1,4,3,1,22762,0,0,0,0,13,1.0,15.0
0,0,1,0,81000.0,1,4,2,1,22447,0,0,1,0,13,1.0,8.0
0,0,0,0,90000.0,1,4,1,1,21426,0,0,1,0,13,2.0,12.0
1,1,1,0,180000.0,2,1,1,1,10091,643,0,0,0,7,2.0,12.0
1,0,0,0,130500.0,1,1,1,1,24757,0,0,0,0,13,2.0,16.0
0,0,0,0,166500.0,4,4,1,1,22535,5467,0,1,0,5,2.0,20.0
1,1,1,0,184500.0,4,4,1,1,12298,1200,0,0,0,4,2.0,9.0
1,1,1,0,337500.0,4,1,1,1,23711,7494,0,0,0,9,2.0,43.0
0,0,1,1,225000.0,0,1,1,1,13011,1953,0,0,0,16,3.0,40.0
0,0,1,0,225000.0,1,4,1,2,23758,0,0,0,0,13,2.0,8.0
0,0,1,0,360000.0,4,4,4,1,20452,7310,0,1,0,16,1.0,30.0
0,0,1,0,112500.0,4,4,1,1,19054,1296,0,0,0,1,2.0,52.0
0,1,0,0,56250.0,1,4,1,1,21342,0,0,0,0,13,2.0,13.0
0,1,1,4,157500.0,2,4,2,1,13994,4185,1,1,0,18,5.0,19.0
0,1,1,0,162000.0,4,4,0,1,21152,397,0,0,0,11,2.0,21.0
1,1,1,2,157500.0,0,1,1,1,13536,2092,0,0,0,3,4.0,44.0
0,0,1,0,112500.0,1,4,1,1,20942,0,0,0,0,13,2.0,6.0
0,0,1,1,67500.0,4,2,1,1,13094,3454,0,0,0,5,3.0,27.0
0,1,1,2,144000.0,4,4,1,1,11086,2937,1,1,0,5,4.0,51.0
0,0,1,3,45000.0,4,4,1,1,15540,8100,1,1,0,5,5.0,12.0
0,0,1,0,167400.0,1,4,1,1,19028,0,0,0,0,13,2.0,28.0
1,1,0,1,292500.0,4,4,1,1,14055,1069,0,0,0,10,3.0,26.0
1,1,0,0,135000.0,4,4,3,1,18010,2811,1,0,0,9,1.0,53.0
1,0,1,0,135000.0,4,4,1,1,19785,1571,0,0,0,9,2.0,31.0
0,0,1,0,63000.0,4,4,1,1,19896,1574,1,0,0,7,2.0,24.0
1,1,0,0,225000.0,4,4,1,1,9479,1143,0,0,0,9,2.0,28.0
0,1,1,0,247500.0,4,1,1,1,14202,4000,0,1,0,3,2.0,22.0
0,1,0,1,135000.0,0,1,3,1,10130,1651,0,0,0,0,2.0,33.0
0,0,1,1,180000.0,2,1,1,1,10969,3485,0,0,1,7,3.0,57.0
1,1,1,3,135000.0,0,4,1,1,15438,4872,0,0,0,4,5.0,22.0
1,1,0,0,252000.0,4,1,1,1,15227,5300,1,1,0,9,2.0,47.0
0,0,1,1,108000.0,2,4,1,1,14028,3277,0,0,0,3,3.0,52.0
1,1,1,2,211500.0,4,4,1,1,10435,2987,0,0,0,5,4.0,46.0
0,1,1,2,450000.0,4,4,1,1,14874,4693,0,0,0,3,4.0,31.0
1,0,1,0,450000.0,0,4,1,1,23674,2087,0,0,0,18,2.0,40.0
1,0,0,0,225000.0,4,4,1,1,18186,376,0,1,0,9,2.0,5.0
0,1,0,1,112500.0,4,1,3,1,10028,1618,0,0,0,3,2.0,43.0
1,0,1,1,99000.0,4,4,2,1,14686,290,0,0,0,9,2.0,1.0
0,1,1,0,270000.0,1,4,1,1,23768,0,0,0,0,13,2.0,39.0
0,0,1,0,166500.0,4,2,1,1,10794,4029,0,0,1,9,2.0,42.0
0,0,1,0,157500.0,0,4,1,1,18371,1495,0,0,0,19,2.0,11.0
1,0,0,0,117000.0,4,4,3,1,14689,3661,1,0,0,10,1.0,28.0
0,0,0,0,135000.0,4,4,0,1,18984,10821,0,0,0,9,2.0,16.0
1,1,1,0,112500.0,4,4,1,1,11582,741,0,1,0,3,2.0,7.0
0,0,1,2,135000.0,4,4,2,1,14874,2407,0,0,0,3,3.0,12.0
0,0,1,0,225000.0,1,4,3,1,22976,0,0,0,0,13,1.0,36.0
1,1,1,0,202500.0,1,4,1,1,22448,0,0,0,0,13,2.0,48.0
0,1,1,0,135000.0,0,4,1,1,12175,1463,1,0,0,3,2.0,22.0
0,1,1,0,180000.0,0,1,1,1,10213,1707,0,0,0,11,2.0,49.0
1,0,0,1,337500.0,0,1,1,1,17593,2370,0,0,1,11,3.0,12.0
0,0,1,0,157500.0,2,1,1,1,9313,615,0,0,0,5,2.0,10.0
0,0,0,2,315000.0,0,1,1,1,12932,309,1,1,0,11,4.0,21.0
0,0,0,1,193500.0,4,4,1,1,15412,4691,1,0,0,9,3.0,45.0
1,1,1,0,135000.0,4,4,3,1,9662,831,0,0,0,4,1.0,16.0
0,0,0,1,135000.0,0,4,2,1,15170,7979,0,0,0,7,2.0,5.0
0,0,0,0,90000.0,4,4,1,1,18770,124,0,0,0,9,2.0,2.0
1,0,1,0,157500.0,4,4,1,1,12644,2811,0,0,0,9,2.0,15.0
1,1,0,0,193500.0,4,4,1,1,17064,1921,0,0,0,9,2.0,4.0
0,1,0,0,103500.0,4,1,1,1,14276,2561,1,1,0,16,2.0,33.0
0,0,0,0,90000.0,1,4,1,1,21517,0,0,0,0,13,2.0,1.0
1,0,0,0,135000.0,4,4,3,1,13602,1382,1,1,0,4,1.0,38.0
0,0,1,2,180000.0,4,1,1,1,13921,6949,1,1,0,7,4.0,58.0
1,1,0,0,315000.0,4,2,1,1,11443,1038,0,0,0,5,2.0,36.0
1,1,1,0,180000.0,0,4,3,1,20283,3447,0,0,0,4,1.0,27.0
0,1,0,0,112500.0,4,1,1,5,10475,1792,1,1,0,3,2.0,5.0
0,0,1,0,81000.0,4,4,2,1,19668,5419,0,0,0,5,1.0,21.0
0,0,0,1,112500.0,4,4,1,1,11165,2768,1,0,0,9,3.0,8.0
1,0,0,0,202500.0,2,1,1,1,12725,5006,0,0,0,3,2.0,47.0
0,0,0,0,67500.0,4,4,1,1,9908,2068,0,0,0,16,2.0,25.0
1,1,1,2,180000.0,0,4,1,1,14593,437,0,0,0,4,4.0,10.0
1,1,1,1,324000.0,4,1,1,1,11296,3181,1,1,0,7,3.0,6.0
0,0,1,0,117000.0,4,4,1,1,9409,1029,0,0,0,9,2.0,36.0
1,0,0,0,270000.0,0,4,0,5,8853,984,0,0,1,16,2.0,16.0
0,0,0,1,202500.0,0,1,2,1,15578,7949,1,1,0,5,2.0,34.0
0,0,0,1,67500.0,4,1,3,1,9094,127,0,0,1,16,2.0,2.0
0,0,1,1,112500.0,4,4,1,1,14890,736,0,0,0,5,3.0,11.0
1,1,0,1,225000.0,4,1,1,1,11568,1267,0,0,0,9,3.0,50.0
1,1,1,1,450000.0,4,1,1,3,18476,2625,0,0,0,11,3.0,34.0
0,1,0,1,112500.0,0,4,1,3,14499,2860,0,0,0,0,3.0,14.0
0,1,1,0,292500.0,0,4,3,1,13387,1991,0,0,0,15,1.0,11.0
0,0,1,0,189000.0,4,4,1,1,14402,1059,0,0,1,16,2.0,24.0
0,0,1,0,252000.0,2,1,4,1,16751,8175,0,0,0,11,1.0,31.0
1,1,1,0,211500.0,0,4,1,1,13427,5237,1,0,0,5,2.0,43.0
0,0,0,0,90000.0,4,4,1,2,19120,2567,0,1,0,9,2.0,35.0
0,0,0,0,157500.0,0,4,1,1,19453,3680,0,0,0,0,2.0,54.0
0,1,0,1,225000.0,4,1,0,1,13528,980,1,1,0,3,3.0,25.0
0,0,1,0,135000.0,0,4,0,1,16891,3332,1,1,0,4,2.0,44.0
1,1,1,0,315000.0,0,4,1,4,16990,2026,0,0,0,4,2.0,41.0
